brand,model,price_usd,rating,sentiment,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,cluster,age,country,verified_purchase,source
Samsung,Galaxy Note 20,414.44,5,Positive,4,4,4,4,2,0,1,39,USA,False,BestBuy
Motorola,Moto G Power,484.26,3,Positive,3,2,3,2,2,2,0,18,UK,True,eBay
Motorola,Edge 50,572.54,2,Negative,1,3,1,1,1,2,0,25,Australia,True,eBay
Samsung,Galaxy S24,893.42,5,Positive,5,5,5,5,4,8,1,43,UAE,True,AliExpress
OnePlus,OnePlus Nord 3,845.37,1,Neutral,1,1,1,2,3,3,0,42,Germany,True,Amazon
Xiaomi,Poco X6,527.82,1,Negative,1,2,1,1,1,0,0,18,UAE,True,Amazon
Xiaomi,Poco X6,539.11,2,Negative,1,2,2,1,1,4,0,22,Canada,True,eBay
OnePlus,OnePlus Nord 3,494.82,1,Negative,1,1,3,1,1,4,0,21,USA,False,Amazon
Realme,Realme 12 Pro,226.51,3,Positive,4,3,2,1,1,9,1,26,UAE,False,BestBuy
OnePlus,OnePlus 11R,731.46,3,Neutral,1,2,1,2,2,0,0,39,Australia,True,Amazon
Realme,Realme 12 Pro,227.1,4,Positive,4,3,4,4,5,3,1,18,Canada,True,AliExpress
Google,Pixel 8,920.71,2,Positive,1,1,1,2,2,7,0,49,Australia,False,Flipkart
OnePlus,OnePlus Nord 3,677.52,2,Neutral,1,3,1,1,1,2,0,50,Germany,True,eBay
Motorola,Moto G Power,283.11,5,Positive,4,4,5,3,4,5,1,20,Brazil,True,store
OnePlus,OnePlus Nord 3,397.88,3,Neutral,1,4,2,2,2,1,0,35,Australia,True,store
Google,Pixel 8,523.85,4,Positive,3,3,3,3,4,3,1,27,UAE,False,Amazon
Realme,Realme 12 Pro,457.3,1,Negative,1,1,1,1,1,3,0,18,UAE,True,BestBuy
Motorola,Razr 40,741.08,4,Positive,4,4,5,3,3,3,1,19,Canada,False,eBay
Motorola,Razr 40,531.58,3,Neutral,2,3,2,1,2,2,0,18,Brazil,True,eBay
OnePlus,OnePlus 12,541.04,3,Neutral,4,2,3,2,3,3,0,28,USA,True,Amazon
Google,Pixel 7a,874.18,5,Positive,5,5,3,5,3,7,1,31,India,True,Flipkart
Motorola,Razr 40,280.12,4,Positive,3,4,2,5,4,2,1,26,UAE,True,Flipkart
Google,Pixel 8,653.21,3,Positive,3,3,1,2,3,8,1,33,UAE,True,BestBuy
Xiaomi,Redmi Note 13,205.06,4,Neutral,4,3,3,3,5,2,1,32,Brazil,True,Amazon
Google,Pixel 6,919.69,4,Positive,3,4,4,3,3,4,1,18,Canada,True,BestBuy
Xiaomi,Redmi Note 13,443.95,4,Positive,3,2,4,2,3,9,1,21,Brazil,False,Amazon
Xiaomi,Redmi Note 13,672.11,2,Neutral,2,1,2,1,3,3,0,46,Germany,True,eBay
Xiaomi,Poco X6,307.51,2,Neutral,1,1,1,1,1,2,0,22,Canada,True,AliExpress
Realme,Realme Narzo 70,253.38,5,Positive,4,3,5,5,3,6,1,53,Brazil,True,AliExpress
Realme,Realme 12 Pro,287.49,4,Positive,4,5,5,3,3,3,1,48,UAE,True,BestBuy
OnePlus,OnePlus Nord 3,687.4,5,Positive,3,5,5,5,5,3,1,26,UK,False,Flipkart
Apple,iPhone 14,1156.41,2,Positive,3,3,2,1,1,8,0,38,Brazil,True,Flipkart
Apple,iPhone 15 Pro,925.59,3,Positive,3,3,2,2,2,7,1,41,India,True,AliExpress
Motorola,Razr 40,398.28,3,Neutral,3,3,2,1,3,4,0,18,Australia,True,eBay
Motorola,Razr 40,546.3,5,Positive,5,5,3,5,5,4,1,38,Canada,True,AliExpress
Motorola,Edge 50,578.21,2,Negative,2,1,1,1,2,3,0,18,UK,True,eBay
Realme,Realme 12 Pro,437.54,5,Positive,3,5,3,4,5,4,1,38,Germany,True,Amazon
Google,Pixel 7a,740.49,5,Positive,5,5,4,5,5,6,1,23,UK,False,AliExpress
Realme,Realme Narzo 70,307.44,4,Positive,4,3,3,3,3,5,1,19,USA,True,eBay
Samsung,Galaxy A55,1103.99,5,Positive,5,5,5,5,4,9,1,27,Germany,True,AliExpress
OnePlus,OnePlus 11R,355.09,3,Neutral,2,4,2,3,2,2,0,24,Canada,True,AliExpress
Samsung,Galaxy S24,838.75,5,Positive,5,2,4,5,4,5,1,30,Australia,True,BestBuy
Google,Pixel 7a,1077.26,3,Negative,1,2,4,2,3,3,0,38,USA,True,BestBuy
Motorola,Razr 40,615.36,2,Negative,1,1,3,3,3,0,0,48,UK,False,Amazon
Samsung,Galaxy Note 20,1075.92,4,Positive,4,3,3,5,3,4,1,27,Canada,True,eBay
Realme,Realme 12 Pro,338.05,3,Neutral,1,3,3,2,3,3,0,30,UK,False,eBay
Apple,iPhone 14,703.22,5,Positive,5,5,4,4,5,2,1,28,USA,True,Flipkart
Google,Pixel 7a,668.25,3,Neutral,1,1,3,3,1,2,0,25,Brazil,True,BestBuy
Realme,Realme Narzo 70,320.54,3,Neutral,3,3,2,3,3,6,1,18,USA,True,Amazon
Xiaomi,Mi 13 Pro,519.33,1,Negative,1,1,1,2,1,2,0,39,UAE,False,BestBuy
Apple,iPhone SE,1025.34,5,Positive,5,5,5,4,3,7,1,37,Canada,True,Amazon
Realme,Realme 12 Pro,338.03,3,Neutral,4,3,4,3,3,7,1,45,Germany,True,Amazon
Samsung,Galaxy Z Flip,661.06,4,Positive,3,3,5,5,4,9,1,52,UAE,True,Flipkart
Realme,Realme 12 Pro,189.73,1,Negative,1,1,2,1,1,4,0,30,Canada,False,Amazon
Google,Pixel 7a,521.2,4,Positive,3,2,3,3,3,7,1,46,Germany,True,Flipkart
Motorola,Edge 50,342.96,5,Positive,4,5,4,4,3,9,1,24,Australia,True,AliExpress
Xiaomi,Poco X6,313.85,1,Negative,1,1,1,2,1,1,0,18,Australia,False,BestBuy
OnePlus,OnePlus 12,643.76,4,Positive,5,3,4,2,5,7,1,33,Germany,True,store
Motorola,Edge 50,624.39,3,Neutral,5,5,4,3,5,2,1,20,UK,True,BestBuy
OnePlus,OnePlus Nord 3,834.74,3,Negative,3,4,2,2,4,2,0,28,Canada,True,Flipkart
Xiaomi,Redmi Note 13,518.12,4,Positive,4,4,5,2,4,6,1,24,India,False,eBay
Xiaomi,Redmi Note 13,546.21,3,Neutral,1,3,2,4,3,2,0,18,Australia,True,AliExpress
Samsung,Galaxy Note 20,998.96,2,Neutral,2,2,2,1,1,1,0,26,Canada,False,eBay
Motorola,Razr 40,501.26,5,Positive,4,3,4,5,5,8,1,35,UK,True,Amazon
Motorola,Razr 40,459.93,3,Neutral,1,2,1,1,1,2,0,20,Brazil,True,eBay
Xiaomi,Redmi Note 13,265.16,2,Positive,1,2,2,2,1,3,0,32,Germany,True,AliExpress
Xiaomi,Poco X6,453.47,4,Neutral,5,4,3,5,1,1,1,26,Brazil,True,BestBuy
OnePlus,OnePlus Nord 3,934.83,4,Positive,4,3,4,2,4,4,1,18,UK,True,Amazon
Google,Pixel 8,861.45,1,Negative,2,1,2,1,1,2,0,27,Germany,True,Flipkart
Google,Pixel 7a,702.29,3,Positive,3,1,3,3,4,3,1,25,USA,True,Amazon
Google,Pixel 8,532.05,3,Neutral,2,4,1,4,4,2,1,28,UAE,True,Amazon
OnePlus,OnePlus 11R,441.63,3,Positive,1,3,3,3,3,2,1,31,Australia,True,Amazon
Realme,Realme 12 Pro,412.01,3,Positive,2,1,3,4,4,3,1,41,Brazil,False,BestBuy
Xiaomi,Poco X6,254.07,3,Neutral,5,4,2,1,4,4,1,36,Canada,True,AliExpress
Samsung,Galaxy A55,683.88,5,Positive,5,5,3,5,4,5,1,18,USA,True,AliExpress
Google,Pixel 7a,605.34,2,Negative,2,2,2,2,2,1,0,41,USA,True,eBay
Motorola,Moto G Power,263.85,2,Neutral,2,2,1,2,3,0,0,31,Germany,True,Amazon
Xiaomi,Mi 13 Pro,626.43,2,Neutral,1,3,2,1,1,3,0,18,Germany,True,BestBuy
Motorola,Edge 50,482.66,4,Positive,3,4,4,5,3,6,1,18,Germany,True,Amazon
Realme,Realme Narzo 70,529.56,3,Neutral,4,4,2,4,1,4,1,18,Germany,True,AliExpress
Google,Pixel 6,880.99,2,Negative,3,1,3,1,1,1,0,37,USA,True,Amazon
Realme,Realme 12 Pro,431.83,2,Neutral,2,1,2,2,3,3,0,25,UK,True,AliExpress
Google,Pixel 7a,696.62,5,Positive,3,5,3,3,5,9,1,37,India,True,Flipkart
Google,Pixel 7a,669.3,1,Negative,2,1,1,2,1,3,0,31,UAE,True,BestBuy
Apple,iPhone 13,1140.7,2,Neutral,1,2,1,1,2,1,0,31,UAE,False,Flipkart
Apple,iPhone 14,1349.6,1,Negative,2,1,1,1,2,2,0,29,USA,True,Flipkart
OnePlus,OnePlus 12,837.89,4,Positive,3,4,3,3,4,9,1,24,Australia,True,eBay
Motorola,Moto G Power,694.9,2,Negative,1,1,1,4,3,2,0,23,Canada,False,Amazon
Xiaomi,Redmi Note 13,667.1,3,Positive,5,4,3,3,3,5,1,39,Canada,True,AliExpress
Xiaomi,Redmi Note 13,535.47,1,Negative,1,1,1,2,1,2,0,19,UAE,False,Flipkart
Motorola,Moto G Power,322.48,2,Negative,1,2,1,3,1,0,0,19,Brazil,True,BestBuy
Apple,iPhone SE,1179.63,1,Neutral,1,1,1,1,1,5,0,24,Brazil,False,AliExpress
Realme,Realme Narzo 70,282.42,4,Neutral,3,2,1,5,4,0,1,45,USA,True,BestBuy
Samsung,Galaxy Z Flip,1197.21,4,Positive,2,4,1,3,3,5,1,37,Brazil,False,eBay
Realme,Realme 12 Pro,214.7,3,Positive,1,2,2,3,1,2,0,35,Germany,True,Amazon
Apple,iPhone 14,1006.61,1,Neutral,1,1,1,1,1,4,0,29,Australia,True,Flipkart
Xiaomi,Redmi Note 13,603.98,2,Negative,1,1,1,1,1,3,0,18,Germany,True,Flipkart
OnePlus,OnePlus Nord 3,730.93,3,Neutral,2,3,1,1,3,3,0,25,UK,True,Amazon
Motorola,Edge 50,431.81,3,Negative,1,4,1,1,2,3,0,43,India,True,BestBuy
Google,Pixel 8,809.37,4,Positive,5,4,5,5,4,9,1,43,Canada,True,BestBuy
OnePlus,OnePlus 12,452.09,3,Positive,3,2,2,2,5,2,1,18,UK,False,BestBuy
Realme,Realme Narzo 70,248.27,1,Negative,1,1,3,1,1,0,0,31,Canada,True,Flipkart
Realme,Realme 12 Pro,353.4,3,Positive,1,2,5,3,1,4,1,49,Germany,False,AliExpress
Apple,iPhone 14,1221.33,3,Positive,2,3,2,1,2,9,1,19,India,True,Amazon
Realme,Realme 12 Pro,347.99,3,Negative,3,3,3,2,2,1,0,20,Canada,True,Amazon
Google,Pixel 6,584.61,1,Neutral,1,1,1,1,1,2,0,31,Australia,True,eBay
Realme,Realme Narzo 70,373.09,1,Negative,2,2,1,1,2,1,0,46,Canada,True,AliExpress
Google,Pixel 8,602.35,3,Positive,2,1,3,3,3,5,1,22,Brazil,True,AliExpress
Google,Pixel 6,802.85,3,Positive,2,2,2,2,2,8,1,37,Germany,True,AliExpress
Realme,Realme 12 Pro,409.87,3,Positive,2,3,1,3,1,8,1,42,Canada,True,Flipkart
Motorola,Edge 50,534.29,1,Negative,1,1,1,1,1,2,0,38,Australia,True,Amazon
Google,Pixel 6,865.19,2,Neutral,1,1,3,3,3,1,0,31,UK,False,store
Motorola,Razr 40,614.07,4,Positive,5,2,4,1,5,5,1,25,UK,True,Amazon
Samsung,Galaxy A55,1324.09,1,Negative,1,1,1,4,1,2,0,34,UAE,True,Amazon
Xiaomi,Mi 13 Pro,210.73,4,Positive,4,3,4,3,3,8,1,36,Australia,True,Amazon
Xiaomi,Poco X6,325.88,3,Neutral,3,3,1,3,3,3,0,28,Australia,True,eBay
Samsung,Galaxy S24,530.0,3,Positive,4,2,3,3,4,2,1,18,USA,True,eBay
Realme,Realme 12 Pro,234.4,5,Positive,5,4,4,5,5,7,1,30,Germany,False,eBay
Apple,iPhone 13,1308.39,3,Neutral,2,2,2,1,1,0,0,18,Australia,True,Amazon
Motorola,Razr 40,253.65,3,Negative,4,3,2,1,3,0,0,18,Brazil,True,store
OnePlus,OnePlus Nord 3,875.29,3,Neutral,3,3,1,2,4,6,1,19,UAE,False,eBay
Samsung,Galaxy A55,1072.56,4,Positive,3,1,4,2,2,4,1,23,Germany,True,Flipkart
Xiaomi,Mi 13 Pro,509.64,4,Positive,4,2,4,5,2,1,1,33,Brazil,False,Amazon
Google,Pixel 7a,727.29,2,Neutral,2,1,2,1,1,1,0,27,Canada,True,eBay
Apple,iPhone 14,733.31,3,Negative,3,3,4,1,2,5,0,55,Brazil,True,Flipkart
Realme,Realme Narzo 70,364.93,3,Positive,2,4,3,2,3,3,1,32,Germany,True,Amazon
Realme,Realme Narzo 70,358.07,4,Positive,3,3,3,3,4,6,1,22,Australia,False,eBay
Xiaomi,Redmi Note 13,293.2,4,Positive,4,5,5,5,4,4,1,18,Germany,True,AliExpress
Apple,iPhone SE,754.09,5,Positive,4,5,4,5,3,6,1,18,UAE,True,Flipkart
Xiaomi,Poco X6,210.07,2,Neutral,3,3,1,2,1,1,0,37,Brazil,False,Amazon
Motorola,Razr 40,774.54,4,Positive,3,3,3,5,3,7,1,22,USA,True,Amazon
Realme,Realme Narzo 70,389.23,4,Positive,3,4,3,3,3,5,1,32,Brazil,True,eBay
Google,Pixel 6,782.51,3,Positive,2,1,2,1,3,6,0,27,USA,True,Flipkart
OnePlus,OnePlus 12,775.91,1,Negative,2,1,1,1,2,3,0,32,UK,True,Flipkart
Xiaomi,Redmi Note 13,298.58,3,Positive,3,3,2,3,3,2,1,24,UAE,True,AliExpress
Google,Pixel 8,529.07,3,Neutral,4,2,1,2,4,1,0,33,UAE,True,AliExpress
Xiaomi,Poco X6,483.93,2,Negative,1,2,1,2,2,4,0,23,Germany,True,BestBuy
Motorola,Edge 50,599.95,4,Positive,3,4,4,3,3,3,1,36,Brazil,True,Flipkart
Samsung,Galaxy S24,1255.14,2,Positive,3,1,2,1,2,7,0,19,Brazil,True,Amazon
Google,Pixel 7a,951.51,4,Positive,4,5,3,4,4,3,1,21,Germany,True,eBay
OnePlus,OnePlus 11R,447.05,3,Neutral,5,4,5,3,4,8,1,45,India,False,eBay
Realme,Realme Narzo 70,300.79,5,Positive,5,4,5,5,3,4,1,36,Canada,True,eBay
Samsung,Galaxy Note 20,1309.04,3,Positive,5,1,2,2,3,6,1,45,India,True,BestBuy
Motorola,Moto G Power,435.52,1,Negative,1,1,1,1,1,1,0,36,Canada,True,Amazon
Motorola,Moto G Power,462.5,1,Negative,1,2,2,1,1,0,0,30,Australia,True,Amazon
Apple,iPhone 15 Pro,778.96,2,Neutral,3,2,2,2,2,3,0,38,UK,True,Flipkart
Xiaomi,Mi 13 Pro,227.5,3,Positive,2,4,1,1,4,4,1,29,Canada,True,AliExpress
Xiaomi,Poco X6,478.66,1,Negative,1,3,1,3,1,2,0,53,Canada,False,Flipkart
Samsung,Galaxy Z Flip,512.67,1,Negative,1,1,1,1,1,1,0,28,UAE,True,eBay
Google,Pixel 8,727.25,2,Neutral,1,1,1,1,1,2,0,35,USA,True,eBay
OnePlus,OnePlus 11R,823.23,5,Positive,5,4,5,4,5,3,1,25,USA,True,AliExpress
Xiaomi,Mi 13 Pro,443.43,5,Positive,5,5,4,5,4,7,1,30,Brazil,False,AliExpress
Realme,Realme 12 Pro,524.85,2,Negative,1,1,1,3,1,4,0,32,Germany,True,BestBuy
Apple,iPhone 15 Pro,1380.84,3,Neutral,3,2,2,1,3,5,0,18,Brazil,True,AliExpress
Xiaomi,Redmi Note 13,659.77,5,Positive,5,3,5,4,4,1,1,31,UAE,True,AliExpress
Motorola,Moto G Power,578.61,3,Neutral,4,2,3,2,4,2,1,54,Germany,True,Flipkart
Google,Pixel 8,1002.13,1,Negative,1,1,1,2,1,2,0,30,Australia,False,store
OnePlus,OnePlus Nord 3,843.33,1,Negative,1,1,1,2,1,1,0,18,India,True,BestBuy
Realme,Realme Narzo 70,577.79,4,Neutral,2,3,2,2,4,4,1,24,Germany,True,eBay
Samsung,Galaxy Z Flip,496.45,2,Neutral,1,2,1,2,1,2,0,21,UK,False,Amazon
Apple,iPhone 14,907.42,4,Positive,4,3,3,3,3,5,1,32,Brazil,False,Flipkart
Google,Pixel 7a,622.07,3,Neutral,1,1,1,1,1,1,0,19,Brazil,False,BestBuy
Samsung,Galaxy S24,1273.05,3,Neutral,5,5,5,5,3,3,1,39,Canada,True,Amazon
Realme,Realme Narzo 70,198.61,2,Neutral,1,3,1,2,1,3,0,19,UK,True,eBay
Apple,iPhone 13,1397.93,2,Negative,1,1,2,2,1,3,0,18,Australia,True,Amazon
Samsung,Galaxy Z Flip,1045.36,3,Neutral,2,1,2,3,3,3,0,20,Australia,True,eBay
Xiaomi,Mi 13 Pro,651.92,4,Positive,4,2,5,3,5,5,1,43,Germany,True,eBay
Realme,Realme Narzo 70,185.89,4,Positive,4,4,3,3,4,4,1,21,Brazil,True,store
Apple,iPhone 15 Pro,1402.72,3,Neutral,2,3,1,2,3,4,0,36,USA,True,BestBuy
Xiaomi,Poco X6,224.87,4,Positive,3,4,2,4,4,2,1,42,Canada,True,Amazon
Apple,iPhone 14,1382.14,2,Neutral,1,2,1,1,2,1,0,32,UK,False,BestBuy
Motorola,Razr 40,296.51,4,Neutral,4,4,4,4,5,3,1,26,Australia,True,Flipkart
Apple,iPhone 15 Pro,1459.16,3,Positive,1,2,2,2,2,3,0,37,USA,True,AliExpress
Xiaomi,Mi 13 Pro,516.37,2,Negative,1,1,2,1,1,2,0,21,Australia,True,Amazon
Xiaomi,Poco X6,656.45,1,Neutral,1,2,1,1,1,1,0,18,Australia,True,Flipkart
Google,Pixel 7a,763.47,2,Negative,1,2,4,3,2,3,0,39,Germany,True,AliExpress
Realme,Realme 12 Pro,516.16,1,Neutral,1,1,2,1,1,2,0,30,India,True,Flipkart
OnePlus,OnePlus 12,942.68,5,Positive,4,5,5,3,5,3,1,32,UK,False,eBay
Xiaomi,Mi 13 Pro,452.32,5,Positive,5,4,3,5,5,3,1,18,India,True,BestBuy
Apple,iPhone SE,1075.66,3,Neutral,2,2,3,4,2,1,0,22,Brazil,False,Flipkart
Apple,iPhone 14,1385.13,4,Positive,5,4,5,4,5,3,1,46,Germany,True,BestBuy
Apple,iPhone 15 Pro,1246.69,4,Positive,3,3,4,3,3,7,1,18,Canada,False,Flipkart
Samsung,Galaxy S24,415.75,3,Positive,3,2,2,3,2,5,1,41,USA,True,BestBuy
Realme,Realme 12 Pro,588.26,2,Neutral,1,3,2,1,2,2,0,32,India,False,eBay
Apple,iPhone 13,738.68,3,Neutral,3,1,5,2,3,1,0,18,UK,True,Amazon
Xiaomi,Redmi Note 13,342.91,2,Negative,1,1,2,2,2,0,0,49,Germany,False,Flipkart
Xiaomi,Poco X6,229.25,5,Positive,3,5,4,5,4,2,1,21,UAE,True,eBay
Xiaomi,Redmi Note 13,360.05,2,Negative,2,2,1,1,3,2,0,25,Canada,True,Flipkart
Apple,iPhone 14,777.26,2,Positive,2,2,2,2,1,5,0,23,Australia,True,AliExpress
Google,Pixel 8,797.0,3,Positive,4,4,2,3,3,5,1,39,Australia,True,store
Samsung,Galaxy Z Flip,1102.87,3,Positive,3,3,2,2,4,4,1,18,USA,False,Amazon
Motorola,Moto G Power,388.68,4,Positive,4,4,3,3,2,5,1,18,UAE,True,AliExpress
Apple,iPhone SE,1224.56,3,Neutral,1,1,2,2,1,1,0,35,Australia,True,Flipkart
Samsung,Galaxy Z Flip,1370.38,2,Neutral,1,1,1,1,1,1,0,39,Germany,True,AliExpress
Realme,Realme 12 Pro,566.64,4,Negative,4,3,4,5,2,2,1,20,UK,True,Amazon
Motorola,Razr 40,204.97,1,Negative,1,1,1,1,1,1,0,32,Australia,True,AliExpress
OnePlus,OnePlus 11R,944.42,4,Neutral,3,3,3,5,4,4,1,30,Canada,True,AliExpress
Realme,Realme Narzo 70,457.02,3,Positive,3,2,3,1,4,5,1,20,Australia,True,eBay
Realme,Realme Narzo 70,265.32,5,Positive,4,5,5,5,4,6,1,41,Brazil,True,AliExpress
Motorola,Edge 50,768.45,3,Positive,2,3,2,2,1,5,0,28,Germany,True,Flipkart
Apple,iPhone SE,1212.15,1,Negative,1,1,1,2,1,2,0,38,Canada,False,AliExpress
OnePlus,OnePlus 12,534.36,3,Positive,4,4,3,2,3,5,1,28,UK,True,eBay
Samsung,Galaxy S24,403.8,2,Neutral,2,2,3,1,1,1,0,40,Australia,True,AliExpress
Motorola,Razr 40,509.23,4,Positive,3,4,2,4,5,5,1,27,Germany,False,Amazon
Google,Pixel 8,991.76,1,Negative,1,3,2,1,1,0,0,41,India,True,Amazon
Samsung,Galaxy Z Flip,518.96,5,Positive,4,4,5,5,5,3,1,18,UK,True,eBay
Samsung,Galaxy Note 20,537.05,4,Positive,4,3,3,3,2,6,1,39,India,True,eBay
Motorola,Moto G Power,269.33,4,Positive,5,3,5,4,4,6,1,18,Brazil,True,AliExpress
Xiaomi,Redmi Note 13,233.55,3,Positive,4,3,2,2,1,7,1,23,Brazil,True,AliExpress
Google,Pixel 6,745.81,4,Positive,4,3,3,3,3,3,1,32,India,True,AliExpress
Apple,iPhone 14,1032.89,2,Neutral,1,1,2,3,2,2,0,18,Germany,False,BestBuy
Motorola,Edge 50,260.52,1,Negative,1,1,2,1,1,2,0,22,Australia,False,AliExpress
Xiaomi,Mi 13 Pro,516.35,3,Positive,2,1,2,4,3,3,0,37,UAE,False,Amazon
Xiaomi,Mi 13 Pro,566.52,3,Positive,4,1,2,1,4,5,1,20,Germany,False,AliExpress
Realme,Realme 12 Pro,496.27,4,Positive,2,3,2,2,5,5,1,50,Brazil,False,AliExpress
Apple,iPhone 15 Pro,1413.28,3,Neutral,2,2,5,2,2,2,0,40,UAE,True,Flipkart
Apple,iPhone 13,1207.1,4,Positive,5,5,2,2,4,4,1,23,Germany,True,Amazon
Xiaomi,Redmi Note 13,222.12,3,Neutral,1,4,4,5,4,0,1,43,Canada,True,AliExpress
Google,Pixel 8,833.74,4,Positive,3,4,5,1,3,4,1,18,UK,True,Flipkart
OnePlus,OnePlus Nord 3,546.9,4,Positive,3,3,4,2,4,9,1,38,Brazil,False,Amazon
Apple,iPhone 15 Pro,953.03,3,Neutral,2,4,1,2,2,6,0,32,UAE,False,eBay
Realme,Realme Narzo 70,581.55,3,Positive,3,1,1,1,2,2,0,18,Canada,True,AliExpress
Google,Pixel 6,705.77,5,Positive,2,3,5,5,5,4,1,18,Brazil,False,Amazon
Apple,iPhone 13,1469.14,2,Neutral,1,1,3,3,1,1,0,30,Australia,True,Flipkart
Realme,Realme 12 Pro,465.2,4,Positive,3,2,3,4,4,1,1,47,Canada,True,Amazon
Xiaomi,Mi 13 Pro,329.23,2,Positive,3,1,2,2,4,4,0,38,India,True,AliExpress
Xiaomi,Mi 13 Pro,495.4,3,Neutral,3,4,4,3,4,1,1,40,UAE,True,BestBuy
Google,Pixel 8,862.35,3,Positive,4,2,2,5,3,1,1,38,India,True,Amazon
Google,Pixel 6,1004.79,4,Positive,4,3,4,4,4,7,1,18,Australia,True,eBay
Motorola,Moto G Power,310.68,3,Neutral,3,3,2,3,2,0,0,18,Canada,False,Amazon
OnePlus,OnePlus 11R,877.18,5,Positive,5,5,4,5,4,3,1,40,Canada,False,AliExpress
Apple,iPhone 14,1028.9,5,Positive,5,4,4,4,4,7,1,27,Brazil,True,BestBuy
Google,Pixel 6,1082.37,4,Positive,4,3,4,3,4,7,1,24,UK,True,BestBuy
Google,Pixel 6,815.04,5,Positive,5,3,5,4,4,3,1,23,UK,True,Amazon
Apple,iPhone 15 Pro,782.32,2,Neutral,1,2,1,1,1,1,0,19,UAE,True,AliExpress
Realme,Realme 12 Pro,387.76,5,Positive,5,5,5,4,4,4,1,27,UK,True,eBay
Motorola,Moto G Power,636.94,4,Positive,3,4,5,3,3,7,1,32,Germany,True,Flipkart
Apple,iPhone 13,1277.73,1,Negative,1,1,1,1,1,1,0,35,Australia,True,eBay
Samsung,Galaxy Note 20,1021.47,1,Neutral,1,2,1,1,1,1,0,32,Germany,True,AliExpress
Realme,Realme Narzo 70,325.62,2,Negative,3,2,1,2,2,4,0,18,Brazil,False,BestBuy
Realme,Realme 12 Pro,502.87,3,Positive,4,1,2,3,4,3,1,18,Brazil,True,BestBuy
Google,Pixel 7a,633.07,3,Neutral,1,4,2,2,4,4,0,37,Australia,True,Flipkart
Realme,Realme Narzo 70,186.27,3,Positive,3,1,1,3,1,1,0,29,UK,True,Amazon
Apple,iPhone 13,1319.85,2,Neutral,1,2,1,1,3,1,0,42,Australia,True,Flipkart
OnePlus,OnePlus 11R,991.63,3,Positive,2,2,2,3,3,2,0,30,Canada,True,Flipkart
Samsung,Galaxy Note 20,654.38,3,Negative,4,1,2,3,3,3,0,24,India,False,Amazon
Xiaomi,Mi 13 Pro,605.85,2,Neutral,1,2,1,2,2,0,0,35,Canada,True,eBay
Realme,Realme 12 Pro,548.24,4,Positive,3,4,3,2,4,8,1,32,Australia,True,store
Xiaomi,Redmi Note 13,379.68,1,Negative,1,1,2,1,1,3,0,18,UAE,True,AliExpress
Realme,Realme Narzo 70,463.71,3,Neutral,4,1,1,3,3,1,0,36,Canada,True,AliExpress
OnePlus,OnePlus Nord 3,720.55,3,Neutral,3,1,3,3,4,0,0,26,Brazil,True,Flipkart
Xiaomi,Mi 13 Pro,655.4,4,Positive,4,5,3,3,4,4,1,23,Germany,True,AliExpress
Apple,iPhone 15 Pro,728.92,3,Positive,4,2,5,5,1,2,1,28,Canada,False,Flipkart
Xiaomi,Redmi Note 13,435.89,4,Positive,2,5,2,5,4,4,1,22,Germany,True,BestBuy
Motorola,Razr 40,711.99,3,Neutral,5,3,3,3,3,0,1,48,Canada,True,BestBuy
Xiaomi,Poco X6,449.54,3,Positive,2,3,3,5,2,4,1,29,Canada,True,Amazon
Apple,iPhone 14,1008.45,4,Positive,3,3,3,4,3,8,1,27,India,True,Flipkart
Realme,Realme Narzo 70,236.03,4,Positive,4,4,4,5,3,7,1,19,USA,True,Amazon
Motorola,Razr 40,560.77,2,Neutral,1,2,3,1,1,2,0,18,Canada,False,AliExpress
Samsung,Galaxy A55,843.3,4,Positive,3,3,2,2,3,7,1,41,Germany,True,BestBuy
OnePlus,OnePlus 12,742.27,4,Positive,3,3,2,3,3,4,1,36,Canada,True,Amazon
Motorola,Edge 50,632.26,4,Positive,3,5,5,5,5,8,1,28,UK,True,Amazon
Apple,iPhone 14,1445.75,2,Neutral,1,1,2,1,2,4,0,41,Brazil,True,Flipkart
OnePlus,OnePlus 12,919.14,1,Negative,1,1,1,1,1,3,0,29,UK,False,Flipkart
Google,Pixel 7a,809.23,4,Positive,3,2,3,2,4,6,1,30,Australia,True,BestBuy
Apple,iPhone 14,1216.56,1,Negative,3,2,2,1,3,1,0,42,UK,True,Amazon
Xiaomi,Mi 13 Pro,296.92,2,Negative,3,3,3,1,2,4,0,18,India,True,Flipkart
Xiaomi,Redmi Note 13,427.4,4,Positive,3,2,3,4,3,9,1,47,Germany,True,BestBuy
Xiaomi,Mi 13 Pro,584.94,4,Positive,3,3,4,3,3,4,1,18,UAE,True,Flipkart
Realme,Realme 12 Pro,522.21,4,Positive,3,3,4,3,3,6,1,26,UAE,True,eBay
Motorola,Razr 40,273.51,4,Positive,4,4,3,2,2,6,1,26,Canada,True,AliExpress
Motorola,Edge 50,320.38,2,Negative,2,1,3,1,1,4,0,29,UK,True,AliExpress
Realme,Realme Narzo 70,326.47,3,Neutral,2,2,3,3,3,4,0,38,Australia,True,BestBuy
Google,Pixel 7a,668.11,3,Neutral,3,2,3,3,3,1,0,29,Australia,False,BestBuy
